id,path,label
8f7ae65f866e4f1cb2c794a4c5655600,train/PAPER KITE/8f7ae65f866e4f1cb2c794a4c5655600.jpg,PAPER KITE
8b0665d558524a97a0aae05e2d1b12ba,train/CAIRNS BIRDWING/8b0665d558524a97a0aae05e2d1b12ba.jpg,CAIRNS BIRDWING
706f1ef742a74571a1319e3bd9b469b6,train/Iphiclus sister/706f1ef742a74571a1319e3bd9b469b6.jpg,IPHICLUS SISTER
d3d322e19c564970990b3113892e74de,train/WOOD SATYR/d3d322e19c564970990b3113892e74de.jpg,WOOD SATYR
5981bcd8a70f44a3a0d29306a8bd45e9,train/CHALK HILL BLUE/5981bcd8a70f44a3a0d29306a8bd45e9.jpg,CHALK HILL BLUE
4756616742144ca7a6f5786110599eab,train/PIPEVINE SWALLOW/4756616742144ca7a6f5786110599eab.jpg,PIPEVINE SWALLOW
276c8786a1f2459bb2e4082a292ffe5a,train/EASTERN PINE ELFIN/276c8786a1f2459bb2e4082a292ffe5a.jpg,EASTERN PINE ELFIN
9eb7c77318be4f59a46d14fe578407ee,train/ZEBRA LONG WING/9eb7c77318be4f59a46d14fe578407ee.jpg,ZEBRA LONG WING
72efc86c30b84bf7880b21b16c68254e,train/RED POSTMAN/72efc86c30b84bf7880b21b16c68254e.jpg,RED POSTMAN
196a58f9f53b4aef919f5d79ab208393,train/EASTERN DAPPLE WHITE/196a58f9f53b4aef919f5d79ab208393.jpg,EASTERN DAPPLE WHITE
a077d01062194e4e8a5afb7f3c799b61,train/WHITE LINED SPHINX MOTH/a077d01062194e4e8a5afb7f3c799b61.jpg,WHITE LINED SPHINX MOTH
2048c39e110d4019a9382fd7f320b2d1,train/BANDED PEACOCK/2048c39e110d4019a9382fd7f320b2d1.jpg,BANDED PEACOCK
1d2514a370b548c89b38c95919771bf7,train/POLYPHEMUS MOTH/1d2514a370b548c89b38c95919771bf7.jpg,POLYPHEMUS MOTH
0a6e56869be14f7fb0d9ac8fbcf7f667,train/GREEN CELLED CATTLEHEART/0a6e56869be14f7fb0d9ac8fbcf7f667.jpg,GREEN CELLED CATTLEHEART
66c8a3b9d0e94990aadb282d57f6a120,train/EASTERN DAPPLE WHITE/66c8a3b9d0e94990aadb282d57f6a120.jpg,EASTERN DAPPLE WHITE
36c6f7524a294d3e804b555d48eb9ea8,train/MONARCH/36c6f7524a294d3e804b555d48eb9ea8.jpg,MONARCH
c95eea6097b4448fb3c5cc37b551e2c0,train/RED CRACKER/c95eea6097b4448fb3c5cc37b551e2c0.jpg,RED CRACKER
344a7c699d314d50834455a82b416777,train/RED CRACKER/344a7c699d314d50834455a82b416777.jpg,RED CRACKER
445e7225443c4d149dfee8df6ff9d3fc,train/CHALK HILL BLUE/445e7225443c4d149dfee8df6ff9d3fc.jpg,CHALK HILL BLUE
12a209d3a6a144f89451f3a8707a8177,train/RED POSTMAN/12a209d3a6a144f89451f3a8707a8177.jpg,RED POSTMAN
9545ba61d3354d8792250ec8bccc10e1,train/ORANGE OAKLEAF/9545ba61d3354d8792250ec8bccc10e1.jpg,ORANGE OAKLEAF
3d9078f6729c40608b10e3475c4adc12,train/BANDED PEACOCK/3d9078f6729c40608b10e3475c4adc12.jpg,BANDED PEACOCK
a7e5cb9f6ecd4d04a8e04df59ad550fc,train/PIPEVINE SWALLOW/a7e5cb9f6ecd4d04a8e04df59ad550fc.jpg,PIPEVINE SWALLOW
db70daa47eb04cf5918c793d40e7e22a,train/Iphiclus sister/db70daa47eb04cf5918c793d40e7e22a.jpg,IPHICLUS SISTER
86218fe0527f49809545980a4e3b30a4,train/BANDED TIGER MOTH/86218fe0527f49809545980a4e3b30a4.jpg,BANDED TIGER MOTH
2c69ed5c928f4ec9bcff701701150edc,train/ROSY MAPLE MOTH/2c69ed5c928f4ec9bcff701701150edc.jpg,ROSY MAPLE MOTH
947504e25eae484fb76beec3d6f0b01a,train/BROWN SIPROETA/947504e25eae484fb76beec3d6f0b01a.jpg,BROWN SIPROETA
9be04c31441c49918bdc28bba83d97da,train/CLEOPATRA/9be04c31441c49918bdc28bba83d97da.jpg,CLEOPATRA
b8104b3b13fd4057a306218bb8da6f06,train/CHALK HILL BLUE/b8104b3b13fd4057a306218bb8da6f06.jpg,CHALK HILL BLUE
2441fe64e8204013a61cbd0fc646eb05,train/PAINTED LADY/2441fe64e8204013a61cbd0fc646eb05.jpg,PAINTED LADY
1637b3b0449943a3b5d63644407918ab,train/ARCIGERA FLOWER MOTH/1637b3b0449943a3b5d63644407918ab.jpg,ARCIGERA FLOWER MOTH
ca3e8b8616bd4ec7b063bbb91de26008,train/SOOTYWING/ca3e8b8616bd4ec7b063bbb91de26008.jpg,SOOTYWING
d11bcb92654343ab835dcf2651e0f480,train/MILBERTS TORTOISESHELL/d11bcb92654343ab835dcf2651e0f480.jpg,MILBERTS TORTOISESHELL
83f72af3ad284e7c9f3a472088524399,train/ATLAS MOTH/83f72af3ad284e7c9f3a472088524399.jpg,ATLAS MOTH
3a4fecd00a7f407aa8e7c461493f7eb0,train/GREY HAIRSTREAK/3a4fecd00a7f407aa8e7c461493f7eb0.jpg,GREY HAIRSTREAK
aff39ff0611a49bc814eba32d91f46c4,train/STRAITED QUEEN/aff39ff0611a49bc814eba32d91f46c4.jpg,STRAITED QUEEN
57f7cd184432409fb03104e5e54d3b70,train/CLOUDED SULPHUR/57f7cd184432409fb03104e5e54d3b70.jpg,CLOUDED SULPHUR
820a614dbcf14894947e01d6ab8b63de,train/MESTRA/820a614dbcf14894947e01d6ab8b63de.jpg,MESTRA
b627c511fd4d4e78857ff18db13ae4c6,train/ARCIGERA FLOWER MOTH/b627c511fd4d4e78857ff18db13ae4c6.jpg,ARCIGERA FLOWER MOTH
56ccf4049d3b4008930917767a53a409,train/CABBAGE WHITE/56ccf4049d3b4008930917767a53a409.jpg,CABBAGE WHITE
5299c8324f6c48e88833e40dfd70aef1,train/MADAGASCAN SUNSET MOTH/5299c8324f6c48e88833e40dfd70aef1.jpg,MADAGASCAN SUNSET MOTH
22eb767513684bf2818acffd058d9dbf,train/POLYPHEMUS MOTH/22eb767513684bf2818acffd058d9dbf.jpg,POLYPHEMUS MOTH
5ab0eb01bd774bcd9d9e4c486a3703ea,train/SILVER SPOT SKIPPER/5ab0eb01bd774bcd9d9e4c486a3703ea.jpg,SILVER SPOT SKIPPER
c56abb15eb904622a1b160c3650a6d9f,train/DANAID EGGFLY/c56abb15eb904622a1b160c3650a6d9f.jpg,DANAID EGGFLY
762aa2f378c14d5495a2dd5ea748af6d,train/CHALK HILL BLUE/762aa2f378c14d5495a2dd5ea748af6d.jpg,CHALK HILL BLUE
b2fbb378afe9444b849c71d9eddfdb99,train/CRIMSON PATCH/b2fbb378afe9444b849c71d9eddfdb99.jpg,CRIMSON PATCH
6340c5b8fdc4429594c58699c3d1446b,train/ROSY MAPLE MOTH/6340c5b8fdc4429594c58699c3d1446b.jpg,ROSY MAPLE MOTH
4868137a2a0b45c7a47f11db11bba602,train/ULYSES/4868137a2a0b45c7a47f11db11bba602.jpg,ULYSES
302b389de54f45d8bbf1182f770928d7,train/MOURNING CLOAK/302b389de54f45d8bbf1182f770928d7.jpg,MOURNING CLOAK
286ec87f989540e5b44d0f72ecd02b62,train/ATLAS MOTH/286ec87f989540e5b44d0f72ecd02b62.jpg,ATLAS MOTH
11e9cbc6770d452383c358f1b375df8e,train/PAINTED LADY/11e9cbc6770d452383c358f1b375df8e.jpg,PAINTED LADY
69f00c721f7140a1a38fbb2505ea89fa,train/PURPLISH COPPER/69f00c721f7140a1a38fbb2505ea89fa.jpg,PURPLISH COPPER
4ca02efb932b4e6eb29387d872d39f68,train/GREEN HAIRSTREAK/4ca02efb932b4e6eb29387d872d39f68.jpg,GREEN HAIRSTREAK
717bb29c8ed54a85b0ccbc7d6573f3b1,train/CLOUDED SULPHUR/717bb29c8ed54a85b0ccbc7d6573f3b1.jpg,CLOUDED SULPHUR
6b79c832c45f4a3586861d4bb8aeb9bb,train/MANGROVE SKIPPER/6b79c832c45f4a3586861d4bb8aeb9bb.jpg,MANGROVE SKIPPER
36a8f4bd3ef748949d88cfc55618813a,train/HERCULES MOTH/36a8f4bd3ef748949d88cfc55618813a.jpg,HERCULES MOTH
f66147c1ab354dc69902cdb9a23f2ef7,train/CHESTNUT/f66147c1ab354dc69902cdb9a23f2ef7.jpg,CHESTNUT
b6aeaedd532a4a81bd36fa901d62658d,train/ATLAS MOTH/b6aeaedd532a4a81bd36fa901d62658d.jpg,ATLAS MOTH
c368922f39e146809a7b116dcd6761d8,train/GIANT LEOPARD MOTH/c368922f39e146809a7b116dcd6761d8.jpg,GIANT LEOPARD MOTH
e71e2de07d8645b18219529b4fb8e704,train/CLEARWING MOTH/e71e2de07d8645b18219529b4fb8e704.jpg,CLEARWING MOTH
e94a84e22ba14660aeaf44cf6a01a08b,train/CABBAGE WHITE/e94a84e22ba14660aeaf44cf6a01a08b.jpg,CABBAGE WHITE
be239d5141844a49853eaa2abebaf6ff,train/GREEN HAIRSTREAK/be239d5141844a49853eaa2abebaf6ff.jpg,GREEN HAIRSTREAK
3b9234340e6f4364b002448985136899,train/MANGROVE SKIPPER/3b9234340e6f4364b002448985136899.jpg,MANGROVE SKIPPER
1281caf4c18d46789de851fa77d91f49,train/LARGE MARBLE/1281caf4c18d46789de851fa77d91f49.jpg,LARGE MARBLE
827284e517f5438b9f1a229dcb1968a1,train/CINNABAR MOTH/827284e517f5438b9f1a229dcb1968a1.jpg,CINNABAR MOTH
9234bef0d3de4233891e4c044f462727,train/EASTERN DAPPLE WHITE/9234bef0d3de4233891e4c044f462727.jpg,EASTERN DAPPLE WHITE
4b8036e1d4aa492c80ef8e9c87f2276c,train/STRAITED QUEEN/4b8036e1d4aa492c80ef8e9c87f2276c.jpg,STRAITED QUEEN
b2aede15197b41e2b1dadd1ed152847b,train/BLACK HAIRSTREAK/b2aede15197b41e2b1dadd1ed152847b.jpg,BLACK HAIRSTREAK
e164e99ecbce459bb04adb6d6c9a9867,train/MILBERTS TORTOISESHELL/e164e99ecbce459bb04adb6d6c9a9867.jpg,MILBERTS TORTOISESHELL
081a61aadee94ab5ae969d6a288b22f1,train/GREAT EGGFLY/081a61aadee94ab5ae969d6a288b22f1.jpg,GREAT EGGFLY
9b7258d5076043a4a3140db32ea6faae,train/GREAT JAY/9b7258d5076043a4a3140db32ea6faae.jpg,GREAT JAY
c00aa01d2f074600a4c5507ad3a8007f,train/ELBOWED PIERROT/c00aa01d2f074600a4c5507ad3a8007f.jpg,ELBOWED PIERROT
090083e7fe4c4c5bb3a4c538a9bd3b1a,train/WHITE LINED SPHINX MOTH/090083e7fe4c4c5bb3a4c538a9bd3b1a.jpg,WHITE LINED SPHINX MOTH
ecd17ba152624c2a9227f377ea01648f,train/AFRICAN GIANT SWALLOWTAIL/ecd17ba152624c2a9227f377ea01648f.jpg,AFRICAN GIANT SWALLOWTAIL
b5c6e24ddb9b4333a462d1be5c5e6c42,train/ORCHARD SWALLOW/b5c6e24ddb9b4333a462d1be5c5e6c42.jpg,ORCHARD SWALLOW
f470800844fc4cc0b27fe2a1e815278c,train/HUMMING BIRD HAWK MOTH/f470800844fc4cc0b27fe2a1e815278c.jpg,HUMMING BIRD HAWK MOTH
5e05aab2ea364ca09e733f4160bd21f6,train/GREEN HAIRSTREAK/5e05aab2ea364ca09e733f4160bd21f6.jpg,GREEN HAIRSTREAK
c3ac7e98445c4785a5de5004403c5d27,train/MOURNING CLOAK/c3ac7e98445c4785a5de5004403c5d27.jpg,MOURNING CLOAK
ba45c04e616a4fc08e05a2305b21627d,train/MILBERTS TORTOISESHELL/ba45c04e616a4fc08e05a2305b21627d.jpg,MILBERTS TORTOISESHELL
48cffb2403754fe68c40ef9845d457dd,train/BANDED TIGER MOTH/48cffb2403754fe68c40ef9845d457dd.jpg,BANDED TIGER MOTH
fdef3e13e86f4890ad7d6ddc35e3766a,train/BROWN ARGUS/fdef3e13e86f4890ad7d6ddc35e3766a.jpg,BROWN ARGUS
68ae4da18b6647839619dca0a3ab6c69,train/PURPLE HAIRSTREAK/68ae4da18b6647839619dca0a3ab6c69.jpg,PURPLE HAIRSTREAK
6bf071001dab4653a46f765ef86ea191,train/METALMARK/6bf071001dab4653a46f765ef86ea191.jpg,METALMARK
700001fcaabc4966974270ad710d8347,train/WHITE LINED SPHINX MOTH/700001fcaabc4966974270ad710d8347.jpg,WHITE LINED SPHINX MOTH
c1090701c96b4b2487c4b129625bf35f,train/POLYPHEMUS MOTH/c1090701c96b4b2487c4b129625bf35f.jpg,POLYPHEMUS MOTH
497d9127c1fa4b40bd2271275ff06937,train/AMERICAN SNOOT/497d9127c1fa4b40bd2271275ff06937.jpg,AMERICAN SNOOT
aa26c8a2cb2f44338f107c12475a876e,train/ORANGE OAKLEAF/aa26c8a2cb2f44338f107c12475a876e.jpg,ORANGE OAKLEAF
84821acd3add44afb966a0952da4ed7c,train/BLUE SPOTTED CROW/84821acd3add44afb966a0952da4ed7c.jpg,BLUE SPOTTED CROW
266f54abc9914e96ab379a0ed7ad870e,train/EASTERN DAPPLE WHITE/266f54abc9914e96ab379a0ed7ad870e.jpg,EASTERN DAPPLE WHITE
05095fcf47c44d6b928b0366016974e9,train/WHITE LINED SPHINX MOTH/05095fcf47c44d6b928b0366016974e9.jpg,WHITE LINED SPHINX MOTH
28d0feff8cca4ab58651541a0ebaf5ab,train/EASTERN DAPPLE WHITE/28d0feff8cca4ab58651541a0ebaf5ab.jpg,EASTERN DAPPLE WHITE
011c1024093544e286854ba1775fc458,train/CRECENT/011c1024093544e286854ba1775fc458.jpg,CRECENT
a9522f35b79642528684a0b12f469452,train/CHECQUERED SKIPPER/a9522f35b79642528684a0b12f469452.jpg,CHECQUERED SKIPPER
083a3cc37d3e49148674e716040b0274,train/MOURNING CLOAK/083a3cc37d3e49148674e716040b0274.jpg,MOURNING CLOAK
ad08961bc4ac46339b74b768d74d1028,train/AN 88/ad08961bc4ac46339b74b768d74d1028.jpg,AN 88
a4933c858cc441d581fb68fb41e5c54e,train/PAPER KITE/a4933c858cc441d581fb68fb41e5c54e.jpg,PAPER KITE
606838f97f37486488cb6b1e5705981f,train/ARCIGERA FLOWER MOTH/606838f97f37486488cb6b1e5705981f.jpg,ARCIGERA FLOWER MOTH
932807db8a7b4e6c811972cdfb6f7380,train/TROPICAL LEAFWING/932807db8a7b4e6c811972cdfb6f7380.jpg,TROPICAL LEAFWING
895f189f0f7a41d8a60b7608d41b5d65,train/EASTERN DAPPLE WHITE/895f189f0f7a41d8a60b7608d41b5d65.jpg,EASTERN DAPPLE WHITE
e60532f6f0c84cb3b1378acdceded123,train/APPOLLO/e60532f6f0c84cb3b1378acdceded123.jpg,APPOLLO
a9657a54f8ec46cc92189609fd1bea0c,train/SLEEPY ORANGE/a9657a54f8ec46cc92189609fd1bea0c.jpg,SLEEPY ORANGE
f175bed5d8af49a693084a6a3516f2c7,train/CHECQUERED SKIPPER/f175bed5d8af49a693084a6a3516f2c7.jpg,CHECQUERED SKIPPER
6c91fa53e0f4400dbb0f92e01099f739,train/MADAGASCAN SUNSET MOTH/6c91fa53e0f4400dbb0f92e01099f739.jpg,MADAGASCAN SUNSET MOTH
c45e2bebde7a430db4b57b2213393db7,train/CABBAGE WHITE/c45e2bebde7a430db4b57b2213393db7.jpg,CABBAGE WHITE
0330ff1e3a67415a8dac9540612a5f9a,train/ORCHARD SWALLOW/0330ff1e3a67415a8dac9540612a5f9a.jpg,ORCHARD SWALLOW
206a01897c5d45a39937d90d0e345958,train/BROWN SIPROETA/206a01897c5d45a39937d90d0e345958.jpg,BROWN SIPROETA
bc093aa9e2f64392b7d5db2d753c39f4,train/BROWN ARGUS/bc093aa9e2f64392b7d5db2d753c39f4.jpg,BROWN ARGUS
30eab019a3c54c52ab474921bd26fab2,train/PAINTED LADY/30eab019a3c54c52ab474921bd26fab2.jpg,PAINTED LADY
b7de5f9bd061439cab0354dd44100436,train/EASTERN DAPPLE WHITE/b7de5f9bd061439cab0354dd44100436.jpg,EASTERN DAPPLE WHITE
23da34dd566440629bbe9959308f5d5b,train/GREEN HAIRSTREAK/23da34dd566440629bbe9959308f5d5b.jpg,GREEN HAIRSTREAK
f7e701cc3203455fb6bbd710512d350e,train/WHITE LINED SPHINX MOTH/f7e701cc3203455fb6bbd710512d350e.jpg,WHITE LINED SPHINX MOTH
77e05e778588445cad16939472f4a530,train/APPOLLO/77e05e778588445cad16939472f4a530.jpg,APPOLLO
3bbd87a49dda4f089a2a4576b9d1aa89,train/BROWN ARGUS/3bbd87a49dda4f089a2a4576b9d1aa89.jpg,BROWN ARGUS
3d15b23f1ea14d84b917671df5a09926,train/BANDED PEACOCK/3d15b23f1ea14d84b917671df5a09926.jpg,BANDED PEACOCK
f0b5aaa4cabe4e50a0ca591418852597,train/Iphiclus sister/f0b5aaa4cabe4e50a0ca591418852597.jpg,IPHICLUS SISTER
a516b72a8e9b4c06862b8eee121e541f,train/HERCULES MOTH/a516b72a8e9b4c06862b8eee121e541f.jpg,HERCULES MOTH
467d49240d644bbca47dc7e584855b19,train/YELLOW SWALLOW TAIL/467d49240d644bbca47dc7e584855b19.jpg,YELLOW SWALLOW TAIL
d51bed88649148dcb85fad36fb1fc2d5,train/GREAT JAY/d51bed88649148dcb85fad36fb1fc2d5.jpg,GREAT JAY
4f7841f170c54032a9dd2820776a5221,train/PIPEVINE SWALLOW/4f7841f170c54032a9dd2820776a5221.jpg,PIPEVINE SWALLOW
14cbd65a9f564e54a2cc3f5bb9ac28a8,train/BROWN ARGUS/14cbd65a9f564e54a2cc3f5bb9ac28a8.jpg,BROWN ARGUS
ed755177a5244698853a4dd0e1827124,train/BLUE MORPHO/ed755177a5244698853a4dd0e1827124.jpg,BLUE MORPHO
f875e017e2ed40a9af32bbb94b79f8bd,train/CINNABAR MOTH/f875e017e2ed40a9af32bbb94b79f8bd.jpg,CINNABAR MOTH
7ab89a21291d48c8a02ca6861d507851,train/AFRICAN GIANT SWALLOWTAIL/7ab89a21291d48c8a02ca6861d507851.jpg,AFRICAN GIANT SWALLOWTAIL
2dceb8d1958c42de9f5eee601cf13934,train/ORANGE OAKLEAF/2dceb8d1958c42de9f5eee601cf13934.jpg,ORANGE OAKLEAF
4bcbb0bc5677419291e5ebfa9876d978,train/MONARCH/4bcbb0bc5677419291e5ebfa9876d978.jpg,MONARCH
855dc145ff5a495a985164432059c147,train/ADONIS/855dc145ff5a495a985164432059c147.jpg,ADONIS
31721c895cf249998c8c43c7c640ec48,train/ADONIS/31721c895cf249998c8c43c7c640ec48.jpg,ADONIS
c5c656ac6e99469ba45d4ebd8044c9ec,train/GREEN HAIRSTREAK/c5c656ac6e99469ba45d4ebd8044c9ec.jpg,GREEN HAIRSTREAK
fb995fb6e8fe4e20b65ae29c489955f5,train/CRECENT/fb995fb6e8fe4e20b65ae29c489955f5.jpg,CRECENT
a52fb87a0b7644acbb712210a9b2aed5,train/HUMMING BIRD HAWK MOTH/a52fb87a0b7644acbb712210a9b2aed5.jpg,HUMMING BIRD HAWK MOTH
88735350ed0a489f87706a6b5181d94b,train/COMMON BANDED AWL/88735350ed0a489f87706a6b5181d94b.jpg,COMMON BANDED AWL
e22f1a6a5d8b49c4a41d314d167d1c58,train/QUESTION MARK/e22f1a6a5d8b49c4a41d314d167d1c58.jpg,QUESTION MARK
1dc7243bb54d453d90d58282086024be,train/AFRICAN GIANT SWALLOWTAIL/1dc7243bb54d453d90d58282086024be.jpg,AFRICAN GIANT SWALLOWTAIL
bbcf92251c834e6482163ef9cb49e72d,train/GARDEN TIGER MOTH/bbcf92251c834e6482163ef9cb49e72d.jpg,GARDEN TIGER MOTH
470825cb61f64efca740ed37e96ff71e,train/BROWN ARGUS/470825cb61f64efca740ed37e96ff71e.jpg,BROWN ARGUS
42368c941ad7471c99c6105cf67c245a,train/SCARCE SWALLOW/42368c941ad7471c99c6105cf67c245a.jpg,SCARCE SWALLOW
6a126b6b36e14b7c8a58314f65a54ad2,train/BIRD CHERRY ERMINE MOTH/6a126b6b36e14b7c8a58314f65a54ad2.jpg,BIRD CHERRY ERMINE MOTH
83d08e81b61e43fca622fc245ed9daf9,train/BANDED TIGER MOTH/83d08e81b61e43fca622fc245ed9daf9.jpg,BANDED TIGER MOTH
af62676b39cd45ffb857120d4949eb10,train/CHECQUERED SKIPPER/af62676b39cd45ffb857120d4949eb10.jpg,CHECQUERED SKIPPER
fbac75ea1060486090a7e7ab23beee13,train/POPINJAY/fbac75ea1060486090a7e7ab23beee13.jpg,POPINJAY
9a93521bb5414ad4b0d4c6a77fe6e171,train/CRECENT/9a93521bb5414ad4b0d4c6a77fe6e171.jpg,CRECENT
99f56b7b49ae422a941793f161bb61dc,train/WOOD SATYR/99f56b7b49ae422a941793f161bb61dc.jpg,WOOD SATYR
65286325e4e0424fb877032611b1d0f7,train/SOOTYWING/65286325e4e0424fb877032611b1d0f7.jpg,SOOTYWING
e6f3ff84184747788cf9fd329716f62f,train/LUNA MOTH/e6f3ff84184747788cf9fd329716f62f.jpg,LUNA MOTH
1299ab84d5b243e19602cfb0149e01bf,train/SOOTYWING/1299ab84d5b243e19602cfb0149e01bf.jpg,SOOTYWING
782b5bf76be2474ab9d9225e60a0cecd,train/BIRD CHERRY ERMINE MOTH/782b5bf76be2474ab9d9225e60a0cecd.jpg,BIRD CHERRY ERMINE MOTH
951439c2c272438496faec901861e84c,train/MOURNING CLOAK/951439c2c272438496faec901861e84c.jpg,MOURNING CLOAK
8b8f012e5f534a32bc311468e0c18398,train/GREAT JAY/8b8f012e5f534a32bc311468e0c18398.jpg,GREAT JAY
21655d329adf4e97be38aa11a27532b2,train/CLODIUS PARNASSIAN/21655d329adf4e97be38aa11a27532b2.jpg,CLODIUS PARNASSIAN
1553f1a16dba4870b101a48c0694e267,train/POLYPHEMUS MOTH/1553f1a16dba4870b101a48c0694e267.jpg,POLYPHEMUS MOTH
5fe94175faa049c1a5a545b3a43dd730,train/QUESTION MARK/5fe94175faa049c1a5a545b3a43dd730.jpg,QUESTION MARK
e85174bd668a435dab460214b7242294,train/POLYPHEMUS MOTH/e85174bd668a435dab460214b7242294.jpg,POLYPHEMUS MOTH
cb6b5c2cd6434b9e8978bc2f34424020,train/BANDED PEACOCK/cb6b5c2cd6434b9e8978bc2f34424020.jpg,BANDED PEACOCK
1f3c88d05f0b44d4b410d68dffc25556,train/PAPER KITE/1f3c88d05f0b44d4b410d68dffc25556.jpg,PAPER KITE
b07a7d11f25643848bf37a17209d94d7,train/PURPLISH COPPER/b07a7d11f25643848bf37a17209d94d7.jpg,PURPLISH COPPER
476d294aa61f4b2f9daf1e601f50b6f5,train/PURPLE HAIRSTREAK/476d294aa61f4b2f9daf1e601f50b6f5.jpg,PURPLE HAIRSTREAK
bc32e2a4bb3647219e0abe525a069524,train/AN 88/bc32e2a4bb3647219e0abe525a069524.jpg,AN 88
ebd4259a2a384d03bb4005df7a437ec3,train/COMMON WOOD-NYMPH/ebd4259a2a384d03bb4005df7a437ec3.jpg,COMMON WOOD-NYMPH
4bc864e07b094e1b8be4cb525bc83572,train/CRIMSON PATCH/4bc864e07b094e1b8be4cb525bc83572.jpg,CRIMSON PATCH
d040df3373c040d9872bf49ff0612e9b,train/BLACK HAIRSTREAK/d040df3373c040d9872bf49ff0612e9b.jpg,BLACK HAIRSTREAK
84c5cca36fae41e7afc987c70f91a512,train/HERCULES MOTH/84c5cca36fae41e7afc987c70f91a512.jpg,HERCULES MOTH
3057077687ec415c9345e2ad8da6c3a2,train/YELLOW SWALLOW TAIL/3057077687ec415c9345e2ad8da6c3a2.jpg,YELLOW SWALLOW TAIL
5b6f0fcb7148454eb4c5f626cf6cafe0,train/COMET MOTH/5b6f0fcb7148454eb4c5f626cf6cafe0.jpg,COMET MOTH
b6d4830addf44d988ef5e5d23c8b4e9a,train/RED POSTMAN/b6d4830addf44d988ef5e5d23c8b4e9a.jpg,RED POSTMAN
20ec93cd1d74499fbb8c1c0558828f99,train/POLYPHEMUS MOTH/20ec93cd1d74499fbb8c1c0558828f99.jpg,POLYPHEMUS MOTH
3335f5c84af94f96896cb36a68cb08ae,train/PAINTED LADY/3335f5c84af94f96896cb36a68cb08ae.jpg,PAINTED LADY
78e35663406e46b3b577f735bcfbd32c,train/LUNA MOTH/78e35663406e46b3b577f735bcfbd32c.jpg,LUNA MOTH
f8023233067a4fc4bc9c50a46e855d6a,train/RED ADMIRAL/f8023233067a4fc4bc9c50a46e855d6a.jpg,RED ADMIRAL
8574b3546c2e40db8994a22ae13f60af,train/BANDED TIGER MOTH/8574b3546c2e40db8994a22ae13f60af.jpg,BANDED TIGER MOTH
0c1d8c134a4e4b1cac5c1f030551438e,train/PAPER KITE/0c1d8c134a4e4b1cac5c1f030551438e.jpg,PAPER KITE
427f527b2ac3492c8de2b5dc72b7ca2b,train/METALMARK/427f527b2ac3492c8de2b5dc72b7ca2b.jpg,METALMARK
892a329456d24ae0b94e7fee825c74ff,train/GOLD BANDED/892a329456d24ae0b94e7fee825c74ff.jpg,GOLD BANDED
f90e62f7c20e441797952ac01c955e38,train/MONARCH/f90e62f7c20e441797952ac01c955e38.jpg,MONARCH
e6a8af0818264ab4b85cd8dd8e24ac0f,train/ROSY MAPLE MOTH/e6a8af0818264ab4b85cd8dd8e24ac0f.jpg,ROSY MAPLE MOTH
cbc5e2137b47459c9764182ca7bcabca,train/BLACK HAIRSTREAK/cbc5e2137b47459c9764182ca7bcabca.jpg,BLACK HAIRSTREAK
5739d1d4dcef4c54a03fb25e154fb5ee,train/PINE WHITE/5739d1d4dcef4c54a03fb25e154fb5ee.jpg,PINE WHITE
ac99ff1d28b745029a1e64ec65465e22,train/CRECENT/ac99ff1d28b745029a1e64ec65465e22.jpg,CRECENT
4ece150cd7f94bf69be63562f442acd3,train/ATLAS MOTH/4ece150cd7f94bf69be63562f442acd3.jpg,ATLAS MOTH
888ec68a6cf44d73ae24dad82fbdce05,train/MALACHITE/888ec68a6cf44d73ae24dad82fbdce05.jpg,MALACHITE
1a4c27ebc7584e6085c392f3afea54aa,train/BLACK HAIRSTREAK/1a4c27ebc7584e6085c392f3afea54aa.jpg,BLACK HAIRSTREAK
f19c11dc9e8c48698f256e951647bcf9,train/LUNA MOTH/f19c11dc9e8c48698f256e951647bcf9.jpg,LUNA MOTH
fd9dcfd83bd04b2f8ae03e4a569529d5,train/JULIA/fd9dcfd83bd04b2f8ae03e4a569529d5.jpg,JULIA
4f1a5e57c06b48548907ef3c6acbfbf3,train/APPOLLO/4f1a5e57c06b48548907ef3c6acbfbf3.jpg,APPOLLO
356e2863ac6e4699b8b3e59c3f01feae,train/BROOKES BIRDWING/356e2863ac6e4699b8b3e59c3f01feae.jpg,BROOKES BIRDWING
5868b9ba0b844f85b74f6f7f3b32d452,train/LARGE MARBLE/5868b9ba0b844f85b74f6f7f3b32d452.jpg,LARGE MARBLE
93398d10992f47768111e691086d7b00,train/TWO BARRED FLASHER/93398d10992f47768111e691086d7b00.jpg,TWO BARRED FLASHER
60d7be71c22148a394fb32b951916a4a,train/SOUTHERN DOGFACE/60d7be71c22148a394fb32b951916a4a.jpg,SOUTHERN DOGFACE
dd8bf5483eaf49ca981e08ba9ae39172,train/MONARCH/dd8bf5483eaf49ca981e08ba9ae39172.jpg,MONARCH
37633fbe22dd455b927b293f1d46e712,train/EASTERN DAPPLE WHITE/37633fbe22dd455b927b293f1d46e712.jpg,EASTERN DAPPLE WHITE
0431cd8ba2d4432897896382952b7063,train/PAINTED LADY/0431cd8ba2d4432897896382952b7063.jpg,PAINTED LADY
2e37ebe4e44f4d6482a995c71f5f72fe,train/BROWN SIPROETA/2e37ebe4e44f4d6482a995c71f5f72fe.jpg,BROWN SIPROETA
